loss,val_loss,epoch,final_test_mse
1.55226439779455,2.1372395515441895,1,0.4498572587966919
0.9780628897927024,1.3700424194335938,2,0.4498572587966919
0.9444942799481478,0.9969062805175781,3,0.4498572587966919
0.9242285327477888,0.8903948903083801,4,0.4498572587966919
0.9045130610466003,0.9066213965415955,5,0.4498572587966919
0.8842032605951483,0.8934663772583008,6,0.4498572587966919
0.8567473183978688,0.8583941459655762,7,0.4498572587966919
0.8116668516939337,0.850860857963562,8,0.4498572587966919
0.809157750823281,0.8218421459197998,9,0.4498572587966919
0.7723242152820934,0.7895100831985473,10,0.4498572587966919
0.763824923471971,0.8642296910285949,11,0.4498572587966919
0.7462061751972545,0.7098524689674377,12,0.4498572587966919
0.7306606119329279,0.7325080990791321,13,0.4498572587966919
0.7091761773282831,0.7420126080513001,14,0.4498572587966919
0.6862776983867992,0.7129586219787598,15,0.4498572587966919
0.6730115522037853,0.692349886894226,16,0.4498572587966919
0.6704127409241416,0.660122525691986,17,0.4498572587966919
0.6732861237092451,0.6430892944335938,18,0.4498572587966919
0.6489885557781566,0.6347427129745483,19,0.4498572587966919
0.6335267912257802,0.6701423048973083,20,0.4498572587966919
0.6337261904369701,0.637000584602356,21,0.4498572587966919
0.6232574419541792,0.6275994777679443,22,0.4498572587966919
0.6166670214046132,0.6307489156723023,23,0.4498572587966919
0.6105275641788136,0.6078397631645203,24,0.4498572587966919
0.6124491799961437,0.6407374024391175,25,0.4498572587966919
0.6062412532893094,0.6153926372528076,26,0.4498572587966919
0.5969003493135626,0.5962377190589905,27,0.4498572587966919
0.5915978171608665,0.5950329422950744,28,0.4498572587966919
0.5839589129794728,0.6334112524986267,29,0.4498572587966919
0.587709367275238,0.6113978624343872,30,0.4498572587966919
0.5847998098893599,0.5787648797035218,31,0.4498572587966919
0.5885766040195118,0.6157726168632507,32,0.4498572587966919
0.5761671662330627,0.5913728713989258,33,0.4498572587966919
0.5635198517279192,0.5971476435661316,34,0.4498572587966919
0.566879153251648,0.5750290155410767,35,0.4498572587966919
0.5743818824941461,0.6148208498954773,36,0.4498572587966919
0.5726265148683027,0.5739674925804138,37,0.4498572587966919
0.5670127001675692,0.6024969339370727,38,0.4498572587966919
0.5605199011889371,0.5936814308166504,39,0.4498572587966919
0.576305936683308,0.577783715724945,40,0.4498572587966919
0.5579888170415704,0.5787992954254151,41,0.4498572587966919
0.5401988788084551,0.557947325706482,42,0.4498572587966919
0.5418937450105493,0.5596111655235291,43,0.4498572587966919
0.5542553013021295,0.6175252079963685,44,0.4498572587966919
0.5372836075045846,0.5542877078056335,45,0.4498572587966919
0.5343677618286826,0.5546848773956299,46,0.4498572587966919
0.5405676473270763,0.588744056224823,47,0.4498572587966919
0.5386499193581668,0.5518030166625977,48,0.4498572587966919
0.5430885553359985,0.5586974263191223,49,0.4498572587966919
0.5337134599685669,0.5394072890281677,50,0.4498572587966919
0.5221405706622384,0.569095003604889,51,0.4498572587966919
0.5419470776211132,0.5850813150405884,52,0.4498572587966919
0.5285374955697493,0.54177907705307,53,0.4498572587966919
0.5239559466188605,0.6165721893310547,54,0.4498572587966919
0.5335998264226046,0.6080145359039306,55,0.4498572587966919
0.5123540677807548,0.5573106408119202,56,0.4498572587966919
0.5203769667582079,0.5397514224052429,57,0.4498572587966919
0.5010901364413175,0.5401323318481446,58,0.4498572587966919
0.49964034286412323,0.5340214014053345,59,0.4498572587966919
0.49414913762699475,0.5357726097106934,60,0.4498572587966919
0.4978042624213479,0.6399528622627259,61,0.4498572587966919
0.5014506551352415,0.551365327835083,62,0.4498572587966919
0.4959007366137071,0.5274914979934693,63,0.4498572587966919
0.5006258948282762,0.5344346165657043,64,0.4498572587966919
0.4921210706233978,0.5218059599399567,65,0.4498572587966919
0.48937723582441156,0.5406148314476014,66,0.4498572587966919
0.4808473451571031,0.5178119838237762,67,0.4498572587966919
0.4847498021342538,0.5581996440887451,68,0.4498572587966919
0.5077920393510298,0.5859983563423157,69,0.4498572587966919
0.5030206468972293,0.5359480261802674,70,0.4498572587966919
0.48537648807872424,0.5532090902328491,71,0.4498572587966919
0.482385743748058,0.5358363866806031,72,0.4498572587966919
0.47131606665524567,0.510376489162445,73,0.4498572587966919
0.4682719219814647,0.5193343043327332,74,0.4498572587966919
0.47239679910919885,0.5233589053153992,75,0.4498572587966919
0.4626606892455708,0.5334578514099121,76,0.4498572587966919
0.4760785942727869,0.5459675312042236,77,0.4498572587966919
0.4707980291409926,0.5596245288848877,78,0.4498572587966919
0.4568433273922313,0.5319179773330689,79,0.4498572587966919
0.4808431023901159,0.5047568261623383,80,0.4498572587966919
0.46326490423896094,0.5256965935230256,81,0.4498572587966919
0.4476377232508226,0.5067460358142852,82,0.4498572587966919
0.4538284567269412,0.5021417737007141,83,0.4498572587966919
0.44718919558958575,0.5090704917907715,84,0.4498572587966919
0.44880103523081,0.5164988160133361,85,0.4498572587966919
0.4457955062389374,0.4994151830673218,86,0.4498572587966919
0.4331802725791931,0.5053933203220368,87,0.4498572587966919
0.4358503520488739,0.5065472364425659,88,0.4498572587966919
0.43355500969019806,0.5035500884056091,89,0.4498572587966919
0.43370699882507324,0.520985209941864,90,0.4498572587966919
0.4266797602176666,0.5186346411705017,91,0.4498572587966919
0.4371212260289626,0.49602904319763186,92,0.4498572587966919
0.4468191211873835,0.4981416344642639,93,0.4498572587966919
0.4382891329852017,0.5060836434364319,94,0.4498572587966919
0.42927351052110846,0.5130423784255982,95,0.4498572587966919
0.4207835712216117,0.4914089858531952,96,0.4498572587966919
0.4217583753845908,0.5073828756809234,97,0.4498572587966919
0.42008565772663464,0.523501580953598,98,0.4498572587966919
0.4159680632027713,0.5064067423343659,99,0.4498572587966919
0.43216191638599744,0.5047809064388276,100,0.4498572587966919
0.4182626821778037,0.4976037621498108,101,0.4498572587966919
0.4155861654064872,0.5783617854118347,102,0.4498572587966919
0.4187378612431613,0.5109725952148437,103,0.4498572587966919
0.41578632864085113,0.4877218961715698,104,0.4498572587966919
0.40696012431924994,0.491179084777832,105,0.4498572587966919
0.39902375503019855,0.5294027209281922,106,0.4498572587966919
0.3992964029312134,0.5089525699615478,107,0.4498572587966919
0.40728562799367035,0.5014978349208832,108,0.4498572587966919
0.4182100296020508,0.527513587474823,109,0.4498572587966919
0.39886739579114044,0.4925935983657837,110,0.4498572587966919
0.40064274993809784,0.4938063442707062,111,0.4498572587966919
0.39358431371775543,0.48711285591125486,112,0.4498572587966919
0.40111929178237915,0.47564257979393004,113,0.4498572587966919
0.3887376135045832,0.48812527656555177,114,0.4498572587966919
0.4095377298918637,0.49235538244247434,115,0.4498572587966919
0.39669425650076434,0.49829294085502623,116,0.4498572587966919
0.38829201459884644,0.495315408706665,117,0.4498572587966919
0.38814812898635864,0.5232103109359741,118,0.4498572587966919
0.3881607326594266,0.478722071647644,119,0.4498572587966919
0.395452770319852,0.5068443536758422,120,0.4498572587966919
0.38960111953995447,0.48410564661026,121,0.4498572587966919
0.3902343078093095,0.5306685864925385,122,0.4498572587966919
0.3807156113061038,0.47774145007133484,123,0.4498572587966919
0.37216062437404285,0.4797942817211151,124,0.4498572587966919
0.37130493738434533,0.5052389919757843,125,0.4498572587966919
0.3750225874510678,0.48003473281860354,126,0.4498572587966919
0.3744763271375136,0.4869459271430969,127,0.4498572587966919
0.3768290904435245,0.48908582925796507,128,0.4498572587966919
0.3668733672662215,0.4889777660369873,129,0.4498572587966919
0.3616634498942982,0.47479907870292665,130,0.4498572587966919
0.37253751267086377,0.4765841841697693,131,0.4498572587966919
0.3665085353634574,0.48398632407188413,132,0.4498572587966919
0.36741402745246887,0.4745657205581665,133,0.4498572587966919
0.36354620077393274,0.4809550344944,134,0.4498572587966919
0.3537561757998033,0.4874902069568634,135,0.4498572587966919
0.3591598082672466,0.5073711514472962,136,0.4498572587966919
0.3594658808274703,0.5217344760894775,137,0.4498572587966919
0.3697231953794306,0.4856890082359314,138,0.4498572587966919
0.3673767772587863,0.4821294963359833,139,0.4498572587966919
0.35370720245621423,0.4777156114578247,140,0.4498572587966919
0.34778099981221283,0.5095641195774079,141,0.4498572587966919
0.34667148373343726,0.48217313289642333,142,0.4498572587966919
0.3473654660311612,0.46984695792198183,143,0.4498572587966919
0.35113462805747986,0.4846236228942871,144,0.4498572587966919
0.3483873334797946,0.4787468910217285,145,0.4498572587966919
0.34236994114789093,0.46719520092010497,146,0.4498572587966919
0.3491106493906541,0.49506797790527346,147,0.4498572587966919
0.3489809740673412,0.47207403779029844,148,0.4498572587966919
0.3451737002892928,0.49677267074584963,149,0.4498572587966919
0.36327530579133466,0.4965376615524292,150,0.4498572587966919
0.3466304459355094,0.4891247034072876,151,0.4498572587966919
0.3512819924137809,0.48005656003952024,152,0.4498572587966919
0.350330959666859,0.48621187806129457,153,0.4498572587966919
0.3329547183080153,0.47028902769088743,154,0.4498572587966919
0.33122699640013953,0.48384984731674197,155,0.4498572587966919
0.32770024917342444,0.46617756485939027,156,0.4498572587966919
0.32722542773593555,0.4721634566783905,157,0.4498572587966919
0.3430552374232899,0.477469676733017,158,0.4498572587966919
0.33502940427173267,0.4935541689395905,159,0.4498572587966919
0.35473866354335437,0.4725924670696259,160,0.4498572587966919
0.33441848917440936,0.4653641641139984,161,0.4498572587966919
0.3342407833446156,0.48471505641937257,162,0.4498572587966919
0.3328790231184526,0.4736966550350189,163,0.4498572587966919
0.32367432659322565,0.4726259708404541,164,0.4498572587966919
0.3171738088130951,0.4951810121536255,165,0.4498572587966919
0.31382688879966736,0.4629154562950134,166,0.4498572587966919
0.3172332454811443,0.46256052851676943,167,0.4498572587966919
0.3119323063980449,0.4744708716869354,168,0.4498572587966919
0.3149755759672685,0.4735543608665466,169,0.4498572587966919
0.3159459558400241,0.46985662579536436,170,0.4498572587966919
0.3123007091608914,0.47146525979042053,171,0.4498572587966919
0.32088591022924945,0.4755084216594696,172,0.4498572587966919
0.3152975927699696,0.46457691192626954,173,0.4498572587966919
0.3057016676122492,0.4727124810218811,174,0.4498572587966919
0.30743421749635175,0.46838232278823855,175,0.4498572587966919
0.3164557841691104,0.5870543718338013,176,0.4498572587966919
0.3252054317431016,0.4895345628261566,177,0.4498572587966919
0.32028028098019684,0.4775138020515442,178,0.4498572587966919
0.30778989737684076,0.5069829761981964,179,0.4498572587966919
0.30460781942714343,0.4660136759281158,180,0.4498572587966919
0.30332454768094147,0.4498572587966919,181,0.4498572587966919
0.3069161149588498,0.47839786410331725,182,0.4498572587966919
0.2974075675010681,0.4714005172252655,183,0.4498572587966919
0.31038105487823486,0.4754974842071533,184,0.4498572587966919
0.30429423397237604,0.49366200566291807,185,0.4498572587966919
0.3028677999973297,0.4803168475627899,186,0.4498572587966919
0.3035177994858135,0.46478044986724854,187,0.4498572587966919
0.2952532280575145,0.45420345664024353,188,0.4498572587966919
0.29557650197636,0.4608410358428955,189,0.4498572587966919
0.301183971491727,0.4626139163970947,190,0.4498572587966919
0.2956223867156289,0.4693203091621399,191,0.4498572587966919
0.3053071715615012,0.4672627985477448,192,0.4498572587966919
0.3058969161727212,0.49785453677177427,193,0.4498572587966919
0.29257522929798474,0.48750433325767517,194,0.4498572587966919
0.2945035614750602,0.46864216327667235,195,0.4498572587966919
0.28604758327657526,0.46826283931732177,196,0.4498572587966919
0.2880146964029832,0.4680752336978912,197,0.4498572587966919
0.2849523506381295,0.458997917175293,198,0.4498572587966919
0.2809211151166396,0.45604286193847654,199,0.4498572587966919
0.2841197225180539,0.47519820332527163,200,0.4498572587966919
